Tiempo (s),Voltaje (V)
1.602503850000000529e-06,-2.113605599999999942e-03
1.602603849999999901e-06,-1.365290400000000043e-03
1.602703850000000120e-06,7.522824000000000871e-04
1.602803850000000340e-06,7.428759999999996278e-05
1.602903850000000559e-06,-5.900292799999999963e-03
1.603003849999999931e-06,-1.560329999999999964e-03
1.603103850000000150e-06,-2.225056799999999835e-03
1.603203850000000370e-06,4.220537599999999237e-03
1.603303850000000589e-06,-7.814983999999999646e-04
1.603403849999999961e-06,-3.401928399999999946e-03
1.603503850000000180e-06,2.711966000000000116e-03
1.603603850000000400e-06,2.900371599999999883e-03
1.603703850000000619e-06,1.671635999999999457e-04
1.603803849999999991e-06,-1.018995599999999958e-03
1.603903850000000210e-06,1.192799999999997118e-05
1.604003850000000430e-06,1.489983199999999914e-03
1.604103850000000649e-06,1.620009600000000150e-03
1.604203850000000021e-06,4.341276399999999085e-03
1.604303850000000240e-06,-1.180984000000000482e-04
1.604403850000000460e-06,-3.555955999999999874e-04
1.604503850000000679e-06,7.323804000000000598e-04
1.604603850000000051e-06,1.141034800000000028e-03
1.604703850000000271e-06,1.008354799999999990e-03
1.604803850000000490e-06,2.438645199999999770e-03
1.604903850000000709e-06,-2.889783599999999706e-03
1.605003850000000081e-06,-1.021649199999999976e-03
1.605103850000000301e-06,-2.629730799999999667e-03
1.605203850000000520e-06,9.645704000000000170e-04
1.605303849999999892e-06,-7.735376000000000188e-04
1.605403850000000111e-06,-5.307331999999999892e-04
1.605503850000000331e-06,-1.253839199999999933e-03
1.605603850000000550e-06,-2.333854399999999926e-03
1.605703849999999922e-06,2.746343999999999196e-04
1.605803850000000141e-06,-1.231283599999999888e-03
1.605903850000000361e-06,-2.786412000000000047e-04
1.606003850000000580e-06,1.723499999999999772e-03
1.606103849999999952e-06,-7.801716000000000640e-04
1.606203850000000171e-06,-6.368771999999999541e-04
1.606303850000000391e-06,2.082944000000000093e-04
1.606403850000000610e-06,-1.009708000000000003e-03
1.606503849999999982e-06,4.020071999999999209e-04
1.606603850000000201e-06,-4.393048000000000092e-03
1.606703850000000421e-06,1.199413999999999992e-03
1.606803850000000640e-06,-3.059613999999999997e-03
1.606903850000000012e-06,2.366997999999999932e-03
1.607003850000000232e-06,-2.359063599999999990e-03
1.607103850000000451e-06,5.360140000000000217e-04
1.607203850000000670e-06,-3.167084799999999971e-03
1.607303850000000042e-06,-3.555955999999999874e-04
1.607403850000000262e-06,1.111845200000000046e-03
1.607503850000000481e-06,-3.163104400000000052e-03
1.607603850000000700e-06,-2.004807999999999851e-03
1.607703850000000072e-06,1.750035999999999953e-03
1.607803850000000292e-06,-1.358656399999999889e-03
1.607903850000000511e-06,-3.565124799999999650e-03
1.608003849999999883e-06,3.184188000000000014e-04
1.608103850000000102e-06,1.146342000000000064e-03
1.608203850000000322e-06,-1.620035999999999829e-03
1.608303850000000541e-06,-3.290596000000000233e-04
1.608403849999999913e-06,-2.627196000000000045e-04
1.608503850000000132e-06,2.036624799999999739e-03
1.608603850000000352e-06,4.160831599999999589e-03
1.608703850000000571e-06,9.075179999999999532e-04
1.608803849999999943e-06,1.091943200000000018e-03
1.608903850000000163e-06,-1.641264799999999973e-03
1.609003850000000382e-06,-1.087989199999999995e-03
1.609103850000000601e-06,2.905559999999999198e-04
1.609203849999999973e-06,-3.484189999999999857e-03
1.609303850000000193e-06,3.846399999999998952e-05
1.609403850000000412e-06,2.434664799999999851e-03
1.609503850000000631e-06,-1.833650799999999876e-03
1.609603850000000003e-06,-4.135648799999999854e-03
1.609703850000000223e-06,-6.328968000000000354e-04
1.609803850000000442e-06,-1.340081199999999979e-03
1.609903850000000661e-06,-6.620864000000000176e-04
1.610003850000000033e-06,2.356383599999999860e-03
1.610103850000000253e-06,2.701351600000000044e-03
1.610203850000000472e-06,-1.288335999999999952e-03
1.610303850000000691e-06,1.117152400000000082e-03
1.610403850000000063e-06,1.450179199999999859e-03
1.610503850000000283e-06,-2.731894400000000039e-03
1.610603850000000502e-06,-3.277328000000000142e-04
1.610703849999999874e-06,2.892291999999999108e-04
1.610803850000000094e-06,-5.758443999999999716e-04
1.610903850000000313e-06,2.028663999999999901e-03
1.611003850000000532e-06,3.160424399999999922e-03
1.611103849999999904e-06,-1.880088799999999867e-03
1.611203850000000124e-06,-3.838445599999999996e-03
1.611303850000000343e-06,-2.914992799999999770e-03
1.611403850000000562e-06,-1.081355200000000058e-03
1.611503849999999934e-06,2.645625999999999881e-03
1.611603850000000154e-06,1.767284399999999745e-03
1.611703850000000373e-06,3.966999999999999932e-04
1.611803850000000592e-06,1.052139199999999964e-03
1.611903849999999964e-06,1.089289600000000000e-03
1.612003850000000184e-06,3.070201999999999740e-03
1.612103850000000403e-06,1.078675199999999928e-03
1.612203850000000622e-06,3.133888399999999741e-03
1.612303849999999994e-06,-1.941121599999999850e-03
1.612403850000000214e-06,-2.378965600000000017e-03
1.612503850000000433e-06,-5.479815999999999984e-04
1.612603850000000652e-06,2.693271999999999919e-04
1.612703850000000025e-06,-5.585959999999999624e-04
1.612803850000000244e-06,2.938848799999999820e-03
1.612903850000000463e-06,-1.938467999999999832e-03
1.613003850000000682e-06,-4.117073599999999944e-03
1.613103850000000055e-06,-3.598294799999999984e-03
1.613203850000000274e-06,-8.531456000000000196e-04
1.613303850000000493e-06,-2.195867199999999853e-03
1.613403850000000712e-06,-8.836620000000000108e-04
1.613503850000000085e-06,5.612350799999999730e-03
1.613603850000000304e-06,3.170919999999999924e-04
1.613703850000000523e-06,-2.169331200000000105e-03
1.613803849999999895e-06,1.706251599999999979e-03
1.613903850000000115e-06,-6.208110400000000327e-03
1.614003850000000334e-06,2.892291999999999108e-04
1.614103850000000553e-06,-1.160963199999999950e-03
1.614203849999999925e-06,-3.725667599999999986e-03
1.614303850000000145e-06,-1.287128000000000122e-04
1.614403850000000364e-06,-8.491651999999999924e-04
1.614503850000000583e-06,-3.265267999999999990e-03
1.614603849999999955e-06,7.947399999999999430e-04
1.614703850000000175e-06,-5.706560000000001145e-05
1.614803850000000394e-06,-2.003481200000000167e-03
1.614903850000000613e-06,-5.347136000000000163e-04
1.615003849999999986e-06,-6.196287999999999449e-04
1.615103850000000205e-06,-2.693536000000000498e-04
1.615203850000000424e-06,2.206455200000000030e-03
1.615303850000000643e-06,-6.979099999999999367e-04
1.615403850000000016e-06,-1.207401199999999942e-03
1.615503850000000235e-06,7.337071999999999605e-04
1.615603850000000454e-06,1.982226000000000127e-03
1.615703850000000673e-06,-2.945509199999999869e-03
1.615803850000000046e-06,-1.349368799999999934e-03
1.615903850000000265e-06,1.083982399999999964e-03
1.616003850000000484e-06,1.003047599999999954e-03
1.616103850000000703e-06,-1.804580000000000127e-04
1.616203850000000076e-06,-2.183926000000000096e-03
1.616303850000000295e-06,1.292289999999999975e-03
1.616403850000000514e-06,1.458139999999999914e-03
1.616503849999999886e-06,1.020295999999999963e-03
1.616603850000000106e-06,6.898039999999998079e-05
1.616703850000000325e-06,-3.335588399999999711e-03
1.616803850000000544e-06,-1.581558799999999891e-03
1.616903849999999917e-06,-9.579627999999999755e-04
1.617003850000000136e-06,2.397514400000000032e-03
1.617103850000000355e-06,-2.187906400000000015e-03
1.617203850000000574e-06,-1.984905999999999823e-03
1.617303849999999947e-06,1.592146799999999852e-03
1.617403850000000166e-06,-2.920280000000003828e-05
1.617503850000000385e-06,-2.186579599999999898e-03
1.617603850000000604e-06,-7.270996000000000273e-04
1.617703849999999977e-06,-9.911328000000000932e-04
1.617803850000000196e-06,-4.158204399999999683e-03
1.617903850000000415e-06,-2.052572800000000176e-03
1.618003850000000634e-06,-9.659236000000000297e-04
1.618103850000000007e-06,-1.858859999999999939e-03
1.618203850000000226e-06,-3.768244000000000237e-04
1.618303850000000445e-06,1.021622800000000081e-03
1.618403850000000665e-06,-3.960511199999999961e-03
1.618503850000000037e-06,-1.625343199999999865e-03
1.618603850000000256e-06,1.842911999999999936e-03
1.618703850000000475e-06,-3.318320000000001121e-05
1.618803850000000695e-06,-1.273860000000000031e-04
1.618903850000000067e-06,3.182999999999994428e-05
1.619003850000000286e-06,-1.020322400000000075e-03
1.619103850000000505e-06,1.366471999999999544e-04
1.619203849999999878e-06,-3.449812000000000234e-04
1.619303850000000097e-06,-2.091050000000000113e-03
1.619403850000000316e-06,-1.573597999999999837e-03
1.619503850000000535e-06,-2.478475599999999720e-03
1.619603849999999908e-06,1.174204799999999929e-03
1.619703850000000127e-06,-7.523087999999999824e-04
1.619803850000000346e-06,-4.683735999999999976e-04
1.619903850000000565e-06,2.242160000000000095e-04
1.620003849999999938e-06,-2.934894799999999797e-03
1.620103850000000157e-06,-3.279862799999999981e-03
1.620203850000000376e-06,4.829419999999999308e-04
1.620303850000000595e-06,-2.515625999999999973e-03
1.620403849999999968e-06,-9.911328000000000932e-04
1.620503850000000187e-06,-2.311298800000000098e-03
1.620603850000000406e-06,-8.889691999999999386e-04
1.620703850000000626e-06,-3.210988000000000232e-04
1.620803849999999998e-06,-1.708931599999999893e-03
1.620903850000000217e-06,-9.645967999999999123e-04
1.621003850000000436e-06,-2.523586799999999811e-03
1.621103850000000656e-06,-3.529420000000000235e-04
1.621203850000000028e-06,1.508558400000000041e-03
1.621303850000000247e-06,-2.053899599999999860e-03
1.621403850000000466e-06,-1.275068000000000078e-03
1.621503850000000686e-06,-1.963677200000000112e-03
1.621603850000000058e-06,-2.368351199999999945e-03
1.621703850000000277e-06,-2.298030799999999790e-03
1.621803850000000496e-06,-1.167597199999999887e-03
1.621903849999999869e-06,-2.560856000000000135e-04
1.622003850000000088e-06,-1.121159199999999896e-03
1.622103850000000307e-06,-4.065328400000000134e-03
1.622203850000000526e-06,1.915885999999999891e-03
1.622303849999999899e-06,-1.576251599999999855e-03
1.622403850000000118e-06,1.133073999999999974e-03
1.622503850000000337e-06,-1.893356799999999958e-03
1.622603850000000557e-06,1.143688400000000046e-03
1.622703849999999929e-06,1.353203999999999453e-04
1.622803850000000148e-06,-2.136280000000000221e-04
1.622903850000000367e-06,-1.930507199999999994e-03
1.623003850000000587e-06,1.255139599999999939e-03
1.623103849999999959e-06,-1.363963599999999925e-03
1.623203850000000178e-06,-1.593480000000005621e-05
1.623303850000000397e-06,-1.296296800000000006e-03
1.623403850000000617e-06,1.123786400000000019e-03
1.623503849999999989e-06,-9.300800000000010968e-06
1.623603850000000208e-06,1.780552400000000052e-03
1.623703850000000427e-06,-1.820382800000000002e-03
1.623803850000000647e-06,-2.092376799999999797e-03
1.623903850000000019e-06,2.075102000000000110e-03
1.624003850000000238e-06,1.426296799999999913e-03
1.624103850000000457e-06,-1.105237600000000004e-03
1.624203850000000677e-06,1.840258400000000134e-03
1.624303850000000049e-06,2.747789599999999818e-03
1.624403850000000268e-06,-1.803134399999999993e-03
1.624503850000000488e-06,-4.134322000000000170e-03
1.624603850000000707e-06,-2.710665599999999894e-03
1.624703850000000079e-06,-9.911328000000000932e-04
1.624803850000000298e-06,1.195433600000000074e-03
1.624903850000000518e-06,-3.078189199999999907e-03
1.625003849999999890e-06,-3.981720000000005645e-05
1.625103850000000109e-06,-2.052572800000000176e-03
1.625203850000000328e-06,1.841585199999999818e-03
1.625303850000000548e-06,6.898039999999998079e-05
1.625403849999999920e-06,7.522824000000000871e-04
1.625503850000000139e-06,-3.200254799999999872e-03
1.625603850000000358e-06,2.316579599999999805e-03
1.625703850000000578e-06,-1.854879599999999804e-03
1.625803849999999950e-06,-1.492663199999999827e-03
1.625903850000000169e-06,-3.948570000000000205e-03
1.626003850000000388e-06,1.280348800000000002e-03
1.626103850000000608e-06,4.338503999999999213e-04
1.626203849999999980e-06,1.783205999999999854e-03
1.626303850000000199e-06,-2.251592800000000016e-03
1.626403850000000419e-06,-1.087989199999999995e-03
1.626503850000000638e-06,1.255139599999999939e-03
1.626603850000000010e-06,-1.147695200000000077e-03
1.626703850000000229e-06,8.888239999999995389e-05
1.626803850000000449e-06,-9.155051999999999027e-04
1.626903850000000668e-06,-8.995836000000000110e-04
1.627003850000000040e-06,1.216662400000000002e-03
1.627103850000000259e-06,4.391575999999999575e-04
1.627203850000000479e-06,1.214008799999999983e-03
1.627303850000000698e-06,-2.162816000000000131e-04
1.627403850000000070e-06,-7.576160000000000186e-04
1.627503850000000289e-06,3.076835999999999894e-03
1.627603850000000509e-06,-2.470514799999999882e-03
1.627703849999999881e-06,-2.057880000000000213e-03
1.627803850000000100e-06,-1.391826400000000007e-03
1.627903850000000319e-06,-2.539508399999999919e-03
1.628003850000000539e-06,1.215335599999999884e-03
1.628103849999999911e-06,-2.292723600000000188e-03
1.628203850000000130e-06,-1.655859599999999964e-03
1.628303850000000349e-06,-2.849979599999999651e-03
1.628403850000000569e-06,7.827987999999999700e-04
1.628503849999999941e-06,-2.591253599999999730e-03
1.628603850000000160e-06,-2.048592399999999824e-03
1.628703850000000380e-06,-9.952320000000002996e-05
1.628803850000000599e-06,-3.099418000000000051e-03
1.628903849999999971e-06,-3.355490399999999738e-03
1.629003850000000190e-06,-3.825177599999999688e-03
1.629103850000000410e-06,-1.600133999999999801e-03
1.629203850000000629e-06,-2.907031999999999932e-03
1.629303850000000001e-06,-3.916726799999999988e-03
1.629403850000000220e-06,2.337808399999999950e-03
1.629503850000000440e-06,-2.558083599999999829e-03
1.629603850000000659e-06,3.309026000000000068e-03
1.629703850000000031e-06,-1.831116000000000308e-04
1.629803850000000250e-06,-1.837631199999999795e-03
1.629903850000000470e-06,1.348015599999999922e-03
1.630003850000000689e-06,-5.705372000000000438e-04
1.630103850000000061e-06,4.398328799999999365e-03
1.630203850000000280e-06,-3.665961599999999904e-03
1.630303850000000500e-06,-2.672188399999999957e-03
1.630403849999999872e-06,-5.877855999999999446e-04
1.630503850000000091e-06,-3.229444399999999854e-03
1.630603850000000311e-06,-2.494516000000000224e-04
1.630703850000000530e-06,1.102557599999999874e-03
1.630803849999999902e-06,-1.036243999999999967e-03
1.630903850000000121e-06,-4.179552000000000332e-04
1.631003850000000341e-06,2.205128399999999912e-03
1.631103850000000560e-06,-1.245878399999999879e-03
1.631203849999999932e-06,-2.193213600000000051e-03
1.631303850000000151e-06,5.466283999999998772e-04
1.631403850000000371e-06,-2.806195199999999678e-03
1.631503850000000590e-06,-3.553183599999999893e-03
1.631603849999999962e-06,-4.789880000000000158e-04
1.631703850000000181e-06,-3.317132000000000414e-04
1.631803850000000401e-06,-2.255692000000000222e-04
1.631903850000000620e-06,1.406275999999999815e-04
1.632003849999999992e-06,-9.009103999999999116e-04
1.632103850000000211e-06,-2.125546800000000132e-03
1.632203850000000431e-06,3.456300799999999663e-03
1.632303850000000650e-06,-1.332120399999999925e-03
1.632403850000000022e-06,-7.708840000000000007e-04
1.632503850000000242e-06,3.285143599999999688e-03
1.632603850000000461e-06,-3.496131199999999613e-03
1.632703850000000680e-06,-4.532361999999999849e-03
1.632803850000000052e-06,7.164587999999999512e-04
1.632903850000000272e-06,-1.507257999999999818e-03
1.633003850000000491e-06,2.600395999999999285e-04
1.633103850000000710e-06,-1.771291199999999993e-03
1.633203850000000082e-06,4.233805599999999544e-03
1.633303850000000302e-06,-1.424996399999999908e-03
1.633403850000000521e-06,2.575305599999999726e-03
1.633503849999999893e-06,-2.272821600000000161e-03
1.633603850000000112e-06,-2.122893199999999897e-03
1.633703850000000332e-06,-3.068901599999999952e-03
1.633803850000000551e-06,2.669508399999999827e-03
1.633903849999999923e-06,-1.938467999999999832e-03
1.634003850000000142e-06,2.443952399999999806e-03
1.634103850000000362e-06,-2.581965999999999775e-03
1.634203850000000581e-06,9.114984000000000888e-04
1.634303849999999953e-06,8.318903999999999795e-04
1.634403850000000172e-06,9.286279999999998104e-05
1.634503850000000392e-06,-5.307331999999999892e-04
1.634603850000000611e-06,-5.519620000000000255e-04
